Date,Time,State,Cured,Deaths,Confirmed
20-04-20,5:00 PM,Adamawa,11,0,44
20-04-20,5:00 PM,Osun,129,17,1176
20-04-20,5:00 PM,Kaduna,66,12,339
21-04-20,5:00 PM,Oyo,11,0,16
21-04-20,5:00 PM,Ogun,96,22,757
21-04-20,5:00 PM,Ondo,1,0,1
21-04-20,5:00 PM,Koggi,19,1,35
21-04-20,5:00 PM,Taraba,42,2,114
21-04-20,5:00 PM,Enugu,13,0,26
21-04-20,5:00 PM,Akwa Ibom,25,0,36
21-04-20,5:00 PM,Abuja,431,47,2081
21-04-20,5:00 PM,Ekiti,7,0,7
21-04-20,5:00 PM,Ebonyi,131,77,2066
21-04-20,5:00 PM,plateau,127,3,254
21-04-20,5:00 PM,Borno,16,1,39
21-04-20,5:00 PM,Jigawa,71,5,368
21-04-20,5:00 PM,Benue,0,2,46
21-04-20,5:00 PM,Gombe,114,17,415
21-04-20,5:00 PM,Lagos,291,3,408
21-04-20,5:00 PM,Yobe,14,0,18
21-04-20,5:00 PM,Sokoto,127,76,1540
21-04-20,5:00 PM,Lagos,572,232,4669
21-04-20,5:00 PM,cros River,2,0,2
21-04-20,5:00 PM,Kwara,0,1,11
21-04-20,5:00 PM,Kebbi,0,0,1
21-04-20,5:00 PM,Edo,0,0,0
21-04-20,5:00 PM,Abia,24,1,74
21-04-20,5:00 PM,Niger,3,0,7
21-04-20,5:00 PM,Delta,39,16,245
21-04-20,5:00 PM,Bayelsa,205,25,1576
21-04-20,5:00 PM,Rivers,457,17,1520
21-04-20,5:00 PM,Imo,190,23,919
21-04-20,5:00 PM,Zamfara,1,0,2
21-04-20,5:00 PM,Adamawa,18,0,46
21-04-20,5:00 PM,Osun,140,20,1294
21-04-20,5:00 PM,Kaduna,73,12,392
22-04-20,5:00 PM,Oyo,11,0,17
22-04-20,5:00 PM,Ogun,120,24,813
22-04-20,5:00 PM,Ondo,1,0,1
22-04-20,5:00 PM,Koggi,19,1,35
22-04-20,5:00 PM,Taraba,46,2,126
22-04-20,5:00 PM,Enugu,14,0,27
22-04-20,5:00 PM,Akwa Ibom,26,0,36
22-04-20,5:00 PM,Abuja,611,47,2156
22-04-20,5:00 PM,Ekiti,7,0,7
22-04-20,5:00 PM,Ebonyi,144,95,2272
22-04-20,5:00 PM,plateau,127,3,254
22-04-20,5:00 PM,Borno,16,1,39
22-04-20,5:00 PM,Jigawa,81,5,380
22-04-20,5:00 PM,Benue,0,3,45
22-04-20,5:00 PM,Gombe,129,17,425
22-04-20,5:00 PM,Lagos,323,3,427
22-04-20,5:00 PM,Yobe,14,0,18
22-04-20,5:00 PM,Sokoto,148,80,1592
22-04-20,5:00 PM,Lagos,722,251,5221
22-04-20,5:00 PM,cros River,2,0,2
22-04-20,5:00 PM,Kwara,0,1,12
22-04-20,5:00 PM,Kebbi,0,0,1
22-04-20,5:00 PM,Abia,30,1,82
22-04-20,5:00 PM,Niger,3,0,7
22-04-20,5:00 PM,Delta,49,16,251
22-04-20,5:00 PM,Bayelsa,230,25,1801
22-04-20,5:00 PM,Rivers,635,18,1596
22-04-20,5:00 PM,Imo,194,23,945
22-04-20,5:00 PM,Zamfara,1,0,2
22-04-20,5:00 PM,Adamawa,19,0,46
22-04-20,5:00 PM,Osun,165,21,1412
22-04-20,5:00 PM,Kaduna,73,15,423
23-04-20,5:00 PM,Oyo,11,0,18
23-04-20,5:00 PM,Ogun,141,27,895
23-04-20,5:00 PM,Ondo,1,0,1
23-04-20,5:00 PM,Koggi,19,1,35
23-04-20,5:00 PM,Taraba,46,2,148
23-04-20,5:00 PM,Enugu,14,0,27
23-04-20,5:00 PM,Akwa Ibom,28,0,36
23-04-20,5:00 PM,Abuja,724,48,2248
23-04-20,5:00 PM,Ekiti,7,0,7
23-04-20,5:00 PM,Ebonyi,179,103,2407
23-04-20,5:00 PM,plateau,140,3,262
23-04-20,5:00 PM,Borno,18,1,40
23-04-20,5:00 PM,Jigawa,92,5,407
23-04-20,5:00 PM,Benue,8,3,49
23-04-20,5:00 PM,Gombe,141,17,443
23-04-20,5:00 PM,Lagos,324,3,438
23-04-20,5:00 PM,Yobe,14,0,18
23-04-20,5:00 PM,Sokoto,148,81,1695
23-04-20,5:00 PM,Lagos,789,269,5652
23-04-20,5:00 PM,cros River,2,0,2
23-04-20,5:00 PM,Kwara,0,1,12
23-04-20,5:00 PM,Kebbi,0,0,1
23-04-20,5:00 PM,Abia,32,1,83
23-04-20,5:00 PM,Niger,3,0,7
23-04-20,5:00 PM,Delta,65,16,277
23-04-20,5:00 PM,Bayelsa,230,27,1890
23-04-20,5:00 PM,Rivers,662,18,1629
23-04-20,5:00 PM,Imo,197,24,960
23-04-20,5:00 PM,Zamfara,1,0,2
23-04-20,5:00 PM,Adamawa,23,0,46
23-04-20,5:00 PM,Osun,187,21,1509
23-04-20,5:00 PM,Kaduna,79,15,456
24-04-20,5:00 PM,Oyo,11,0,22
24-04-20,5:00 PM,Ogun,145,29,955
24-04-20,5:00 PM,Ondo,1,0,1
24-04-20,5:00 PM,Koggi,19,1,36
24-04-20,5:00 PM,Taraba,46,2,176
24-04-20,5:00 PM,Enugu,14,0,27
24-04-20,5:00 PM,Akwa Ibom,28,0,36
24-04-20,5:00 PM,Abuja,808,50,2376
24-04-20,5:00 PM,Ekiti,7,0,7
24-04-20,5:00 PM,Ebonyi,258,112,2624
24-04-20,5:00 PM,plateau,156,3,272
24-04-20,5:00 PM,Borno,18,1,40
24-04-20,5:00 PM,Jigawa,92,5,427
24-04-20,5:00 PM,Benue,8,3,55
24-04-20,5:00 PM,Gombe,150,18,463
24-04-20,5:00 PM,Lagos,324,3,448
24-04-20,5:00 PM,Yobe,14,0,18
24-04-20,5:00 PM,Sokoto,203,83,1852
24-04-20,5:00 PM,Lagos,840,283,6430
24-04-20,5:00 PM,cros River,2,0,2
24-04-20,5:00 PM,Kwara,0,1,12
24-04-20,5:00 PM,Kebbi,0,0,1
24-04-20,5:00 PM,Abia,33,1,90
24-04-20,5:00 PM,Niger,3,0,7
24-04-20,5:00 PM,Delta,65,16,277
24-04-20,5:00 PM,Bayelsa,230,27,1964
24-04-20,5:00 PM,Rivers,752,20,1683
24-04-20,5:00 PM,Imo,253,26,984
24-04-20,5:00 PM,Zamfara,1,0,2
24-04-20,5:00 PM,Adamawa,24,0,47
24-04-20,5:00 PM,Osun,206,24,1604
24-04-20,5:00 PM,Kaduna,103,15,514
25-04-20,5:00 PM,Oyo,11,0,27
25-04-20,5:00 PM,Ogun,171,31,1061
25-04-20,5:00 PM,Ondo,1,0,1
25-04-20,5:00 PM,Koggi,19,1,36
25-04-20,5:00 PM,Taraba,46,2,228
25-04-20,5:00 PM,Enugu,15,0,28
25-04-20,5:00 PM,Akwa Ibom,30,0,36
25-04-20,5:00 PM,Abuja,857,53,2514
25-04-20,5:00 PM,Ekiti,7,0,7
25-04-20,5:00 PM,Ebonyi,265,127,2815
25-04-20,5:00 PM,plateau,156,3,272
25-04-20,5:00 PM,Borno,18,1,40
25-04-20,5:00 PM,Jigawa,109,5,454
25-04-20,5:00 PM,Benue,9,3,59
25-04-20,5:00 PM,Gombe,153,18,489
25-04-20,5:00 PM,Lagos,331,4,451
25-04-20,5:00 PM,Yobe,14,0,20
25-04-20,5:00 PM,Sokoto,210,92,1952
25-04-20,5:00 PM,Lagos,957,301,6817
25-04-20,5:00 PM,cros River,2,0,2
25-04-20,5:00 PM,Kwara,0,1,12
25-04-20,5:00 PM,Kebbi,0,0,1
25-04-20,5:00 PM,Abia,33,1,94
25-04-20,5:00 PM,Niger,3,0,7
25-04-20,5:00 PM,Delta,67,17,298
25-04-20,5:00 PM,Bayelsa,230,27,2034
25-04-20,5:00 PM,Rivers,866,22,1755
25-04-20,5:00 PM,Imo,253,26,984
25-04-20,5:00 PM,Zamfara,1,0,2
25-04-20,5:00 PM,Adamawa,25,0,48
25-04-20,5:00 PM,Osun,248,26,1778
25-04-20,5:00 PM,Kaduna,103,18,571
26-04-20,5:00 PM,Oyo,11,0,33
26-04-20,5:00 PM,Ogun,231,31,1097
26-04-20,5:00 PM,Ondo,1,0,1
26-04-20,5:00 PM,Koggi,19,1,36
26-04-20,5:00 PM,Taraba,46,2,251
26-04-20,5:00 PM,Enugu,17,0,30
26-04-20,5:00 PM,Akwa Ibom,32,0,37
26-04-20,5:00 PM,Abuja,869,54,2625
26-04-20,5:00 PM,Ekiti,7,0,7
26-04-20,5:00 PM,Ebonyi,282,133,3071
26-04-20,5:00 PM,plateau,176,3,289
26-04-20,5:00 PM,Borno,22,1,40
26-04-20,5:00 PM,Jigawa,112,6,494
26-04-20,5:00 PM,Benue,13,3,67
26-04-20,5:00 PM,Gombe,177,18,501
26-04-20,5:00 PM,Lagos,338,4,458
26-04-20,5:00 PM,Yobe,14,0,20
26-04-20,5:00 PM,Sokoto,210,99,2096
26-04-20,5:00 PM,Lagos,1076,323,7628
26-04-20,5:00 PM,cros River,2,0,2
26-04-20,5:00 PM,Kwara,0,1,12
26-04-20,5:00 PM,Kebbi,0,0,1
26-04-20,5:00 PM,Abia,34,1,103
26-04-20,5:00 PM,Niger,3,0,7
26-04-20,5:00 PM,Delta,67,17,298
26-04-20,5:00 PM,Bayelsa,493,33,2083
26-04-20,5:00 PM,Rivers,960,23,1821
26-04-20,5:00 PM,Imo,280,26,991
26-04-20,5:00 PM,Zamfara,2,0,2
26-04-20,5:00 PM,Adamawa,26,0,50
26-04-20,5:00 PM,Osun,289,29,1843
26-04-20,5:00 PM,Kaduna,105,18,611
27-04-20,5:00 PM,Oyo,11,0,33
27-04-20,5:00 PM,Ogun,235,31,1177
27-04-20,5:00 PM,Ondo,1,0,1
27-04-20,5:00 PM,Koggi,27,1,36
27-04-20,5:00 PM,Taraba,56,2,277
27-04-20,5:00 PM,Enugu,17,0,30
27-04-20,5:00 PM,Akwa Ibom,32,0,37
27-04-20,5:00 PM,Abuja,877,54,2918
27-04-20,5:00 PM,Ekiti,7,0,7
27-04-20,5:00 PM,Ebonyi,313,151,3301
27-04-20,5:00 PM,plateau,176,3,289
27-04-20,5:00 PM,Borno,22,1,40
27-04-20,5:00 PM,Jigawa,137,6,523
27-04-20,5:00 PM,Benue,13,3,82
27-04-20,5:00 PM,Gombe,188,20,511
27-04-20,5:00 PM,Lagos,342,4,469
27-04-20,5:00 PM,Yobe,14,0,20
27-04-20,5:00 PM,Sokoto,302,106,2168
27-04-20,5:00 PM,Lagos,1188,342,8068
27-04-20,5:00 PM,cros River,2,0,2
27-04-20,5:00 PM,Kwara,0,1,12
27-04-20,5:00 PM,Kebbi,0,0,1
27-04-20,5:00 PM,Abia,35,1,108
27-04-20,5:00 PM,Niger,3,0,8
27-04-20,5:00 PM,Delta,71,18,313
27-04-20,5:00 PM,Bayelsa,518,41,2185
27-04-20,5:00 PM,Rivers,1020,24,1885
27-04-20,5:00 PM,Imo,280,26,1002
27-04-20,5:00 PM,Zamfara,2,0,2
27-04-20,5:00 PM,Adamawa,33,0,51
27-04-20,5:00 PM,Osun,335,31,1955
27-04-20,5:00 PM,Kaduna,105,20,649
28-04-20,5:00 PM,Oyo,11,0,33
28-04-20,5:00 PM,Ogun,258,31,1259
28-04-20,5:00 PM,Ondo,1,0,1
28-04-20,5:00 PM,Koggi,27,1,38
28-04-20,5:00 PM,Taraba,57,2,346
28-04-20,5:00 PM,Enugu,17,0,40
28-04-20,5:00 PM,Akwa Ibom,32,0,37
28-04-20,5:00 PM,Abuja,877,54,3108
28-04-20,5:00 PM,Ekiti,7,0,7
28-04-20,5:00 PM,Ebonyi,394,162,3548
28-04-20,5:00 PM,plateau,183,3,296
28-04-20,5:00 PM,Borno,22,1,40
28-04-20,5:00 PM,Jigawa,164,7,546
28-04-20,5:00 PM,Benue,17,3,103
28-04-20,5:00 PM,Gombe,198,20,520
28-04-20,5:00 PM,Lagos,355,4,482
28-04-20,5:00 PM,Yobe,16,0,22
28-04-20,5:00 PM,Sokoto,361,113,2368
28-04-20,5:00 PM,Lagos,1282,369,8590
28-04-20,5:00 PM,cros River,2,0,2
28-04-20,5:00 PM,Kwara,0,1,12
28-04-20,5:00 PM,Kebbi,0,0,1
28-04-20,5:00 PM,Abia,37,1,118
28-04-20,5:00 PM,Niger,3,0,8
28-04-20,5:00 PM,Delta,71,18,313
28-04-20,5:00 PM,Bayelsa,669,46,2262
28-04-20,5:00 PM,Rivers,1101,24,1937
28-04-20,5:00 PM,Imo,321,26,1004
28-04-20,5:00 PM,Zamfara,2,0,2
28-04-20,5:00 PM,Adamawa,33,0,51
28-04-20,5:00 PM,Osun,400,31,2043
28-04-20,5:00 PM,Kaduna,109,20,697
29-04-20,5:00 PM,Oyo,15,0,33
29-04-20,5:00 PM,Ogun,287,31,1332
29-04-20,5:00 PM,Ondo,1,0,1
29-04-20,5:00 PM,Koggi,27,1,38
29-04-20,5:00 PM,Taraba,64,2,383
29-04-20,5:00 PM,Enugu,17,0,56
29-04-20,5:00 PM,Akwa Ibom,34,0,38
29-04-20,5:00 PM,Abuja,1078,54,3314
29-04-20,5:00 PM,Ekiti,7,0,7
29-04-20,5:00 PM,Ebonyi,434,181,3774
29-04-20,5:00 PM,plateau,209,3,310
29-04-20,5:00 PM,Borno,25,1,40
29-04-20,5:00 PM,Jigawa,176,8,565
29-04-20,5:00 PM,Benue,19,3,105
29-04-20,5:00 PM,Gombe,215,20,532
29-04-20,5:00 PM,Lagos,359,4,486
29-04-20,5:00 PM,Yobe,16,0,22
29-04-20,5:00 PM,Sokoto,377,119,2561
29-04-20,5:00 PM,Lagos,1388,400,9318
29-04-20,5:00 PM,cros River,2,0,2
29-04-20,5:00 PM,Kwara,0,1,12
29-04-20,5:00 PM,Kebbi,0,0,1
29-04-20,5:00 PM,Abia,38,1,119
29-04-20,5:00 PM,Niger,3,0,8
29-04-20,5:00 PM,Delta,71,19,322
29-04-20,5:00 PM,Bayelsa,768,51,2364
29-04-20,5:00 PM,Rivers,1168,25,2058
29-04-20,5:00 PM,Imo,367,26,1012
29-04-20,5:00 PM,Zamfara,2,0,2
29-04-20,5:00 PM,Adamawa,34,0,54
29-04-20,5:00 PM,Osun,477,36,2115
29-04-20,5:00 PM,Kaduna,119,22,725
30-04-20,5:00 PM,Oyo,15,0,33
30-04-20,5:00 PM,Ogun,321,31,1403
30-04-20,5:00 PM,Ondo,1,0,1
30-04-20,5:00 PM,Koggi,29,1,42
30-04-20,5:00 PM,Taraba,65,2,403
30-04-20,5:00 PM,Enugu,17,0,56
30-04-20,5:00 PM,Akwa Ibom,36,0,38
30-04-20,5:00 PM,Abuja,1092,56,3439
30-04-20,5:00 PM,Ekiti,7,0,7
30-04-20,5:00 PM,Ebonyi,527,197,4082
30-04-20,5:00 PM,plateau,209,3,310
30-04-20,5:00 PM,Borno,25,1,40
30-04-20,5:00 PM,Jigawa,192,8,581
30-04-20,5:00 PM,Benue,19,3,107
30-04-20,5:00 PM,Gombe,223,21,557
30-04-20,5:00 PM,Lagos,369,4,496
30-04-20,5:00 PM,Yobe,16,0,22
30-04-20,5:00 PM,Sokoto,461,130,2660
30-04-20,5:00 PM,Lagos,1593,432,9915
30-04-20,5:00 PM,cros River,2,0,2
30-04-20,5:00 PM,Kwara,0,1,12
30-04-20,5:00 PM,Kebbi,0,0,1
30-04-20,5:00 PM,Abia,39,1,128
30-04-20,5:00 PM,Niger,5,0,8
30-04-20,5:00 PM,Delta,90,19,357
30-04-20,5:00 PM,Bayelsa,768,51,2438
30-04-20,5:00 PM,Rivers,1210,27,2162
30-04-20,5:00 PM,Imo,367,26,1012
30-04-20,5:00 PM,Zamfara,2,0,2
30-04-20,5:00 PM,Adamawa,36,0,55
30-04-20,5:00 PM,Osun,513,39,2203
30-04-20,5:00 PM,Kaduna,124,22,758
05-01-20,5:00 PM,Oyo,16,0,33
05-01-20,5:00 PM,Ogun,403,33,1463
05-01-20,5:00 PM,Ondo,1,0,1
05-01-20,5:00 PM,Koggi,29,1,42
05-01-20,5:00 PM,Taraba,82,2,426
05-01-20,5:00 PM,Enugu,17,0,56
05-01-20,5:00 PM,Akwa Ibom,36,0,40
05-01-20,5:00 PM,Abuja,1094,59,3515
05-01-20,5:00 PM,Ekiti,7,0,7
05-01-20,5:00 PM,Ebonyi,613,214,4395
05-01-20,5:00 PM,plateau,209,3,313
05-01-20,5:00 PM,Borno,28,1,40
05-01-20,5:00 PM,Jigawa,216,8,614
05-01-20,5:00 PM,Benue,20,3,111
05-01-20,5:00 PM,Gombe,235,22,576
05-01-20,5:00 PM,Lagos,383,4,497
05-01-20,5:00 PM,Yobe,16,0,22
05-01-20,5:00 PM,Sokoto,482,137,2719
05-01-20,5:00 PM,Lagos,1773,459,10498
05-01-20,5:00 PM,cros River,2,0,2
05-01-20,5:00 PM,Kwara,0,1,12
05-01-20,5:00 PM,Kebbi,0,0,1
05-01-20,5:00 PM,Abia,41,1,143
05-01-20,5:00 PM,Niger,5,0,8
05-01-20,5:00 PM,Delta,90,19,357
05-01-20,5:00 PM,Bayelsa,836,58,2584
05-01-20,5:00 PM,Rivers,1258,27,2323
05-01-20,5:00 PM,Imo,441,26,1039
05-01-20,5:00 PM,Zamfara,2,0,2
05-01-20,5:00 PM,Adamawa,36,0,57
05-01-20,5:00 PM,Osun,555,41,2281
05-01-20,5:00 PM,Kaduna,139,33,795
05-02-20,5:00 PM,Oyo,16,0,33
05-02-20,5:00 PM,Ogun,403,33,1463
05-02-20,5:00 PM,Ondo,1,0,1
05-02-20,5:00 PM,Koggi,32,1,43
05-02-20,5:00 PM,Taraba,98,3,471
05-02-20,5:00 PM,Enugu,17,0,88
05-02-20,5:00 PM,Akwa Ibom,36,0,43
05-02-20,5:00 PM,Abuja,1167,61,3738
05-02-20,5:00 PM,Ekiti,7,0,7
05-02-20,5:00 PM,Ebonyi,735,236,4721
05-02-20,5:00 PM,plateau,227,4,360
05-02-20,5:00 PM,Borno,30,1,40
05-02-20,5:00 PM,Jigawa,247,8,639
05-02-20,5:00 PM,Benue,20,3,111
05-02-20,5:00 PM,Gombe,251,22,589
05-02-20,5:00 PM,Lagos,392,4,497
05-02-20,5:00 PM,Yobe,17,0,22
05-02-20,5:00 PM,Sokoto,524,145,2719
05-02-20,5:00 PM,Lagos,1879,485,11506
05-02-20,5:00 PM,cros River,2,0,2
05-02-20,5:00 PM,Kwara,0,1,12
05-02-20,5:00 PM,Kebbi,0,0,1
05-02-20,5:00 PM,Abia,55,1,149
05-02-20,5:00 PM,Niger,5,0,8
05-02-20,5:00 PM,Delta,90,19,480
05-02-20,5:00 PM,Bayelsa,1116,62,2666
05-02-20,5:00 PM,Rivers,1312,28,2526
05-02-20,5:00 PM,Imo,441,26,1039
05-02-20,5:00 PM,Zamfara,2,0,2
05-02-20,5:00 PM,Adamawa,36,0,58
05-02-20,5:00 PM,Osun,654,42,2328
05-02-20,5:00 PM,Kaduna,139,33,795
05-03-20,5:00 PM,Oyo,17,0,33
05-03-20,5:00 PM,Ogun,488,33,1583
05-03-20,5:00 PM,Ondo,1,0,1
05-03-20,5:00 PM,Koggi,32,1,43
05-03-20,5:00 PM,Taraba,117,4,482
05-03-20,5:00 PM,Enugu,19,0,94
05-03-20,5:00 PM,Akwa Ibom,36,0,43
05-03-20,5:00 PM,Abuja,1256,64,4122
05-03-20,5:00 PM,Ekiti,7,0,7
05-03-20,5:00 PM,Ebonyi,896,262,5055
05-03-20,5:00 PM,plateau,227,4,394
05-03-20,5:00 PM,Borno,33,1,40
05-03-20,5:00 PM,Jigawa,254,8,666
05-03-20,5:00 PM,Benue,22,3,115
05-03-20,5:00 PM,Gombe,282,25,606
05-03-20,5:00 PM,Lagos,400,4,500
05-03-20,5:00 PM,Yobe,17,0,40
05-03-20,5:00 PM,Sokoto,798,156,2846
05-03-20,5:00 PM,Lagos,2000,521,12296
05-03-20,5:00 PM,cros River,2,0,2
05-03-20,5:00 PM,Kwara,0,1,12
05-03-20,5:00 PM,Kebbi,0,0,1
05-03-20,5:00 PM,Abia,56,1,160
05-03-20,5:00 PM,Niger,5,0,8
05-03-20,5:00 PM,Delta,112,20,772
05-03-20,5:00 PM,Bayelsa,1121,65,2772
05-03-20,5:00 PM,Rivers,1341,29,2757
05-03-20,5:00 PM,Imo,458,28,1063
05-03-20,5:00 PM,Zamfara,2,0,4
05-03-20,5:00 PM,Adamawa,39,0,59
05-03-20,5:00 PM,Osun,698,43,2626
05-03-20,5:00 PM,Kaduna,151,33,922
05-04-20,5:00 PM,Oyo,32,0,33
05-04-20,5:00 PM,Ogun,524,36,1650
05-04-20,5:00 PM,Ondo,1,0,1
05-04-20,5:00 PM,Koggi,32,1,43
05-04-20,5:00 PM,Taraba,125,4,517
05-04-20,5:00 PM,Enugu,19,0,94
05-04-20,5:00 PM,Akwa Ibom,36,0,57
05-04-20,5:00 PM,Abuja,1362,64,4549
05-04-20,5:00 PM,Ekiti,7,0,7
05-04-20,5:00 PM,Ebonyi,1042,290,5428
05-04-20,5:00 PM,plateau,245,5,442
05-04-20,5:00 PM,Borno,34,1,40
05-04-20,5:00 PM,Jigawa,287,8,701
05-04-20,5:00 PM,Benue,22,3,115
05-04-20,5:00 PM,Gombe,304,26,642
05-04-20,5:00 PM,Lagos,401,4,500
05-04-20,5:00 PM,Yobe,17,0,41
05-04-20,5:00 PM,Sokoto,798,165,2942
05-04-20,5:00 PM,Lagos,2115,548,12974
05-04-20,5:00 PM,cros River,2,0,2
05-04-20,5:00 PM,Kwara,0,1,12
05-04-20,5:00 PM,Kebbi,0,0,1
05-04-20,5:00 PM,Abia,60,1,163
05-04-20,5:00 PM,Niger,5,0,8
05-04-20,5:00 PM,Delta,117,21,1102
05-04-20,5:00 PM,Bayelsa,1356,71,2886
05-04-20,5:00 PM,Rivers,1379,30,3023
05-04-20,5:00 PM,Imo,490,29,1082
05-04-20,5:00 PM,Zamfara,2,0,16
05-04-20,5:00 PM,Adamawa,39,1,60
05-04-20,5:00 PM,Osun,758,45,2742
05-04-20,5:00 PM,Kaduna,151,35,963
05-05-20,5:00 PM,Oyo,32,0,33
05-05-20,5:00 PM,Ogun,589,36,1717
05-05-20,5:00 PM,Ondo,1,0,1
05-05-20,5:00 PM,Koggi,32,1,43
05-05-20,5:00 PM,Taraba,130,4,529
05-05-20,5:00 PM,Enugu,21,1,102
05-05-20,5:00 PM,Akwa Ibom,36,0,58
05-05-20,5:00 PM,Abuja,1431,64,4898
05-05-20,5:00 PM,Ekiti,7,0,7
05-05-20,5:00 PM,Ebonyi,1195,319,5804
05-05-20,5:00 PM,plateau,254,6,517
05-05-20,5:00 PM,Borno,38,1,41
05-05-20,5:00 PM,Jigawa,303,8,726
05-05-20,5:00 PM,Benue,27,3,115
05-05-20,5:00 PM,Gombe,324,28,659
05-05-20,5:00 PM,Lagos,462,4,500
05-05-20,5:00 PM,Yobe,17,0,41
05-05-20,5:00 PM,Sokoto,1000,176,3049
05-05-20,5:00 PM,Lagos,2465,583,14541
05-05-20,5:00 PM,cros River,2,0,2
05-05-20,5:00 PM,Kwara,10,1,12
05-05-20,5:00 PM,Kebbi,0,0,1
05-05-20,5:00 PM,Abia,60,1,170
05-05-20,5:00 PM,Niger,6,0,9
05-05-20,5:00 PM,Delta,128,23,1233
05-05-20,5:00 PM,Bayelsa,1394,77,3061
05-05-20,5:00 PM,Rivers,1409,31,3550
05-05-20,5:00 PM,Imo,585,29,1085
05-05-20,5:00 PM,Zamfara,2,0,29
05-05-20,5:00 PM,Adamawa,39,1,60
05-05-20,5:00 PM,Osun,944,53,2859
05-05-20,5:00 PM,Kaduna,218,133,1259
05-06-20,8:00 AM,Oyo,32,0,33
05-06-20,8:00 AM,Ogun,589,36,1717
05-06-20,8:00 AM,Ondo,1,0,1
05-06-20,8:00 AM,Koggi,32,1,43
05-06-20,8:00 AM,Taraba,142,4,536
05-06-20,8:00 AM,Enugu,21,1,111
05-06-20,8:00 AM,Akwa Ibom,36,0,59
05-06-20,8:00 AM,Bauchi,0,0,1
05-06-20,8:00 AM,Abuja,1468,64,5104
05-06-20,8:00 AM,Ekiti,7,0,7
05-06-20,8:00 AM,Ebonyi,1381,368,6245
05-06-20,8:00 AM,plateau,256,6,548
05-06-20,8:00 AM,Borno,38,2,42
05-06-20,8:00 AM,Jigawa,320,8,741
05-06-20,8:00 AM,Benue,33,3,125
05-06-20,8:00 AM,Gombe,331,29,671
05-06-20,8:00 AM,Lagos,462,4,502
05-06-20,8:00 AM,Yobe,17,0,41
05-06-20,8:00 AM,Sokoto,1000,176,3049
05-06-20,8:00 AM,Lagos,2819,617,15525
05-06-20,8:00 AM,cros River,2,0,2
05-06-20,8:00 AM,Kwara,10,1,12
05-06-20,8:00 AM,Kebbi,0,0,1
05-06-20,8:00 AM,Abia,60,1,175
05-06-20,8:00 AM,Niger,6,0,9
05-06-20,8:00 AM,Delta,133,25,1451
05-06-20,8:00 AM,Bayelsa,1525,89,3158
05-06-20,8:00 AM,Rivers,1485,33,4058
05-06-20,8:00 AM,Imo,585,29,1096
05-06-20,8:00 AM,Zamfara,2,0,43
05-06-20,8:00 AM,Adamawa,39,1,61
05-06-20,8:00 AM,Osun,987,56,2880
05-06-20,8:00 AM,Kaduna,364,140,1344
05-07-20,8:00 AM,Oyo,32,0,33
05-07-20,8:00 AM,Ogun,729,36,1777
05-07-20,8:00 AM,Ondo,1,0,1
05-07-20,8:00 AM,Koggi,32,1,45
05-07-20,8:00 AM,Taraba,188,4,542
05-07-20,8:00 AM,Enugu,21,1,120
05-07-20,8:00 AM,Akwa Ibom,36,0,59
05-07-20,8:00 AM,Bauchi,0,0,1
05-07-20,8:00 AM,Abuja,1542,65,5532
05-07-20,8:00 AM,Ekiti,7,0,7
05-07-20,8:00 AM,Ebonyi,1500,396,6625
05-07-20,8:00 AM,plateau,260,7,594
05-07-20,8:00 AM,Borno,38,2,45
05-07-20,8:00 AM,Jigawa,322,8,775
05-07-20,8:00 AM,Benue,37,3,127
05-07-20,8:00 AM,Gombe,354,29,693
05-07-20,8:00 AM,Lagos,469,4,503
05-07-20,8:00 AM,Yobe,17,0,41
05-07-20,8:00 AM,Sokoto,1099,185,3138
05-07-20,8:00 AM,Lagos,3094,651,16758
05-07-20,8:00 AM,cros River,2,0,2
05-07-20,8:00 AM,Kwara,10,1,12
05-07-20,8:00 AM,Kebbi,0,0,1
05-07-20,8:00 AM,Abia,61,2,185
05-07-20,8:00 AM,Niger,6,0,9
05-07-20,8:00 AM,Delta,135,27,1516
05-07-20,8:00 AM,Bayelsa,1596,92,3317
05-07-20,8:00 AM,Rivers,1516,35,4829
05-07-20,8:00 AM,Imo,628,29,1107
05-07-20,8:00 AM,Zamfara,2,0,43
05-07-20,8:00 AM,Adamawa,39,1,61
05-07-20,8:00 AM,Osun,1130,60,2998
05-07-20,8:00 AM,Kaduna,364,144,1456
05-08-20,8:00 AM,Oyo,33,0,33
05-08-20,8:00 AM,Ogun,780,38,1847
05-08-20,8:00 AM,Ondo,1,0,1
05-08-20,8:00 AM,Koggi,34,1,54
05-08-20,8:00 AM,Taraba,246,5,550
05-08-20,8:00 AM,Enugu,21,1,135
05-08-20,8:00 AM,Akwa Ibom,38,0,59
05-08-20,8:00 AM,Bauchi,0,0,1
05-08-20,8:00 AM,Abuja,1931,66,5980
05-08-20,8:00 AM,Ekiti,7,0,7
05-08-20,8:00 AM,Ebonyi,1709,425,7012
05-08-20,8:00 AM,plateau,260,7,625
05-08-20,8:00 AM,Borno,38,2,46
05-08-20,8:00 AM,Jigawa,335,9,793
05-08-20,8:00 AM,Benue,41,3,132
05-08-20,8:00 AM,Gombe,366,30,705
05-08-20,8:00 AM,Lagos,474,4,503
05-08-20,8:00 AM,Yobe,17,0,42
05-08-20,8:00 AM,Sokoto,1231,193,3252
